"Year","Qtr","Region","Index","YrQtr","CV"
1984,3,3,9816963.00693,1984.5,0.239051072109192
1984,3,4,4106293.676898,1984.5,0.402832635796946
1984,4,1,12066619.5481483,1984.75,0.435300445540736
1984,4,2,3403147.66053,1984.75,0.475567007174968
1984,4,3,9271556.87182,1984.75,0.240305793570319
1984,4,4,3827244.244561,1984.75,0.477193686233955
1985,1,1,10350853.489988,1985,0.454078184946078
1985,1,2,2640973.75927,1985,0.408544294995604
1985,1,3,11152709.84532,1985,0.234369381042384
1985,1,4,4123326.633796,1985,0.39386339130047
1985,2,1,8536170.05979863,1985.25,0.548029471896824
1985,2,2,3957622.85997,1985.25,0.51126058465402
1985,2,3,10319576.32654,1985.25,0.211119082607181
1985,2,4,4424909.136948,1985.25,0.340070303773433
1985,3,1,10253111.6227992,1985.5,0.486935063317165
1985,3,2,3486402.51204,1985.5,0.475146304022551
1985,3,3,9983780.96876,1985.5,0.235245272502857
1985,3,4,4993326.711839,1985.5,0.375520261546162
1985,4,1,12089400.6002933,1985.75,0.474597194351008
1985,4,2,4312301.88732,1985.75,0.455590111161251
1985,4,3,11166261.83062,1985.75,0.222417130498877
1985,4,4,4918042.676239,1985.75,0.45907294152565
1986,1,1,12542829.751249,1986,0.427429105992939
1986,1,2,4850816.95848,1986,0.516641864596743
1986,1,3,9575499.72083,1986,0.222269851049641
1986,1,4,4156987.59371,1986,0.375473715493957
1986,2,1,10843520.7313741,1986.25,0.512485884321807
1986,2,2,4277491.32595,1986.25,0.5579306759146
1986,2,3,8798662.03904,1986.25,0.231339458822667
1986,2,4,4158893.5073091,1986.25,0.336042676531204
1986,3,1,11609396.0907352,1986.5,0.51297689344171
1986,3,2,4027369.35351,1986.5,0.595732108494183
1986,3,3,10270053.55167,1986.5,0.244385595992517
1986,3,4,4427977.55674,1986.5,0.376615277695369
1986,4,1,14756535.5078141,1986.75,0.452419203617092
1986,4,2,5070933.70912,1986.75,0.544858275354665
1986,4,3,11198899.09868,1986.75,0.27799480234158
1986,4,4,5376384.99699,1986.75,0.396431549690972
1987,1,1,12728488.9133543,1987,0.430459521672423
1987,1,2,4390882.09824,1987,0.565463616601168
1987,1,3,11990749.11021,1987,0.252055551788086
1987,1,4,2795520.46198,1987,0.362246641251863
1987,2,1,10761744.3914701,1987.25,0.509462248352317
1987,2,2,4614911.5614,1987.25,0.546070443530335
1987,2,3,11847640.78619,1987.25,0.357438137241393
1987,2,4,3200751.5266461,1987.25,0.441942521857348
1987,3,1,10096046.1685536,1987.5,0.49866456862571
1987,3,2,4975667.95851,1987.5,0.531484269775303
1987,3,3,11618369.25736,1987.5,0.304838752348707
1987,3,4,4202291.86148,1987.5,0.445480693392637
1987,4,1,13514394.5942261,1987.75,0.425314699571944
1987,4,2,3921365.82374,1987.75,0.515024776038201
1987,4,3,10418213.60752,1987.75,0.274824470527984
1987,4,4,2768819.852943,1987.75,0.538676663737931
1988,1,1,12134837.8972423,1988,0.449745161556368
1988,1,2,3956805.19673,1988,0.511661173450428
1988,1,3,8827683.29702,1988,0.300346951442899
1988,1,4,2787610.432381,1988,0.42224357138052
1988,2,1,9082931.6946585,1988.25,0.520796590702608
1988,2,2,3722370.74967,1988.25,0.540102414888272
1988,2,3,7667614.04198,1988.25,0.33175234282403
1988,2,4,2811318.818434,1988.25,0.378908228649864
1988,3,1,8419572.7922851,1988.5,0.481626982421734
1988,3,2,4058595.76854,1988.5,0.506086320762004
1988,3,3,7115050.08887,1988.5,0.280257578457077
1988,3,4,3300580.631058,1988.5,0.379587031560086
1988,4,1,11330625.7194962,1988.75,0.457553058632865
1988,4,2,3817782.40174,1988.75,0.476818750123094
1988,4,3,7374388.54394,1988.75,0.289509049740313
1988,4,4,2933580.284426,1988.75,0.531384822639867
1989,1,1,10716569.6203,1989,0.472709945840334
1989,1,2,4146666.04012,1989,0.465081614708629
1989,1,3,6824011.28505,1989,0.304507543365298
1989,1,4,2451144.569126,1989,0.482985366008336
1989,2,1,8279275.0753066,1989.25,0.475912573415493
1989,2,2,4775639.92765,1989.25,0.50097051755124
1989,2,3,7674429.15388,1989.25,0.282728024280424
1989,2,4,3214875.591154,1989.25,0.351481843815771
1989,3,1,9861641.409572,1989.5,0.467175463925168
1989,3,2,3741696.91023,1989.5,0.500134081052253
1989,3,3,8778638.46644,1989.5,0.292080966331038
1989,3,4,3067021.801893,1989.5,0.374997645013449
1989,4,1,14450151.7518761,1989.75,0.415413695253565
1989,4,2,5570352.05613,1989.75,0.460655982407374
1989,4,3,8558764.05878,1989.75,0.282747888881464
1989,4,4,3180582.047972,1989.75,0.462425084110229
1990,1,1,13668053.9997976,1990,0.44443457521891
1990,1,2,5322397.52929,1990,0.491897958522435
1990,1,3,9852018.6409,1990,0.273894630968198
1990,1,4,3226962.059454,1990,0.414159894366039
1990,2,1,8518502.4889732,1990.25,0.505648169967253
1990,2,2,4432518.85438,1990.25,0.458221606132123
1990,2,3,10957284.97658,1990.25,0.29543957004872
1990,2,4,4861357.41115,1990.25,0.358623769814416
1990,3,1,12844489.0486323,1990.5,0.466231870669683
1990,3,2,5201838.06617,1990.5,0.473454003236287
1990,3,3,12134504.94426,1990.5,0.282648163699831
1990,3,4,4526807.04158,1990.5,0.341052676393988
1990,4,1,17844060.88815,1990.75,0.412187917545509
1990,4,2,5982869.55388,1990.75,0.469458992883693
1990,4,3,10582240.97364,1990.75,0.248025658957683
1990,4,4,4507819.2737,1990.75,0.427239562739721
1991,1,1,13530321.722767,1991,0.442989942075285
1991,1,2,4784579.74098,1991,0.452755115988909
1991,1,3,10012309.81112,1991,0.265085256117188
1991,1,4,8347290.146598,1991,0.385174145954175
1991,2,1,10333072.0861051,1991.25,0.491363294460732
1991,2,2,3513366.27262306,1991.25,0.601700593766132
1991,2,3,9926976.5074,1991.25,0.313472881631189
1991,2,4,4274803.797013,1991.25,0.35387838569082
1991,3,1,10374436.1113373,1991.5,0.45014550565303
1991,3,2,4750251.7447,1991.5,0.512896898148764
1991,3,3,9917449.09733,1991.5,0.279541675398533
1991,3,4,3678511.29419,1991.5,0.370351320552438
1991,4,1,13419976.2278512,1991.75,0.385778733616862
1991,4,2,4858778.66289,1991.75,0.456875534058741
1991,4,3,9763885.50604,1991.75,0.314558814751065
1991,4,4,3239877.404091,1991.75,0.449373474323483
1992,1,1,14957857.8654035,1992,0.443135303460796
1992,1,2,5728338.87881,1992,0.447022485099076
1992,1,3,12385393.21626,1992,0.296079263914144
1992,1,4,3700103.650064,1992,0.45302021874435
1992,2,1,9689373.1258835,1992.25,0.522811791197366
1992,2,2,4821517.69528,1992.25,0.470741870385749
1992,2,3,11621573.47431,1992.25,0.300418358318774
1992,2,4,3571813.51719,1992.25,0.406825012845738
1992,3,1,9677255.07866018,1992.5,0.508491546799094
1992,3,2,3820504.82575,1992.5,0.514628827257645
1992,3,3,11530311.72316,1992.5,0.279574274464552
1992,3,4,4221955.27481,1992.5,0.406121297876858
1992,4,1,15227496.6983963,1992.75,0.443001425137671
1992,4,2,4203529.12622,1992.75,0.430710820618193
1992,4,3,10627793.45852,1992.75,0.256827095143537
1992,4,4,3451844.038835,1992.75,0.471155327960889
1993,1,1,14713224.678495,1993,0.447511758307557
1993,1,2,4938509.87015747,1993,0.528559092921919
1993,1,3,9419637.62013,1993,0.293035302158812
1993,1,4,2289686.08923,1993,0.421535616550286
1993,2,1,9348633.0406691,1993.25,0.485594441730006
1993,2,2,4254314.71374,1993.25,0.514888369592728
1993,2,3,11064035.50072,1993.25,0.273702338147828
1993,2,4,2924484.135729,1993.25,0.382219799922138
1993,3,1,9826853.0726169,1993.5,0.492769849772556
1993,3,2,3715563.30066,1993.5,0.528619009395403
1993,3,3,10945881.47892,1993.5,0.253478760014713
1993,3,4,3504887.624801,1993.5,0.417710743369113
1993,4,1,11802579.4944587,1993.75,0.441095253079553
1993,4,2,3193336.34345,1993.75,0.530955877518315
1993,4,3,9969258.41166,1993.75,0.260194316970831
1993,4,4,3453529.755125,1993.75,0.479621619859746
1994,1,1,11723015.5480255,1994,0.456480486752237
1994,1,2,3527539.28941,1994,0.470150972109029
1994,1,3,9149101.77475,1994,0.248554060342446
1994,1,4,3261248.291189,1994,0.375078643355454
1994,2,1,7890942.07328671,1994.25,0.546451403554797
1994,2,2,3413448.17837,1994.25,0.499274163801938
1994,2,3,11380178.42498,1994.25,0.248677844623853
1994,2,4,4432292.64803,1994.25,0.409081463131325
1994,3,1,10226122.62149,1994.5,0.485767955630984
1994,3,2,3684978.25602,1994.5,0.539045606627485
1994,3,3,13130086.92349,1994.5,0.24033816193039
1994,3,4,3253688.4144303,1994.5,0.434644002719453
1994,4,1,13989397.6739971,1994.75,0.41888818953807
1994,4,2,3884744.04872,1994.75,0.498984108925859
1994,4,3,11832688.2572,1994.75,0.233556028866833
1994,4,4,3029535.329773,1994.75,0.478852766429645
1995,1,1,13287816.5511516,1995,0.445533186193045
1995,1,2,3737393.90829,1995,0.474224138583717
1995,1,3,10253346.71876,1995,0.235055266264109
1995,1,4,3088845.575481,1995,0.407747204464484
1995,2,1,8146595.0173628,1995.25,0.55543167627818
1995,2,2,3147598.32989,1995.25,0.50638408699429
1995,2,3,9153578.51216,1995.25,0.238168829617721
1995,2,4,4226772.754447,1995.25,0.375361788717318
1995,3,1,7105942.1818893,1995.5,0.494361688943742
1995,3,2,3126404.979436,1995.5,0.533315916203907
1995,3,3,8059441.05358,1995.5,0.27629928872917
1995,3,4,3430655.87488137,1995.5,0.408064834160229
1995,4,1,9512336.35669203,1995.75,0.47939504422143
1995,4,2,3704354.27106,1995.75,0.453829625945596
1995,4,3,9409583.59399,1995.75,0.259464093746762
1995,4,4,4212249.455649,1995.75,0.447974901063636
1996,1,1,8641221.2950854,1996,0.507957405955829
1996,1,2,3312462.91166,1996,0.46641205189602
1996,1,3,8863864.0265838,1996,0.338983383314975
1996,1,4,4487214.21982,1996,0.385139550472871
1996,2,1,6275953.23869175,1996.25,0.547393349990771
1996,2,2,3970008.52675,1996.25,0.469943790823496
1996,2,3,11014354.29659,1996.25,0.255803180898612
1996,2,4,5458360.405045,1996.25,0.33007549804466
1996,3,1,7872128.75617484,1996.5,0.520295555823799
1996,3,2,3387359.50242559,1996.5,0.642180934139875
1996,3,3,7746115.94285,1996.5,0.275077804508279
1996,3,4,5373949.12248,1996.5,0.335855716489648
1996,4,1,15987556.9256415,1996.75,0.480717073249275
1996,4,2,4032217.53068,1996.75,0.512304201805804
1996,4,3,7957658.51094,1996.75,0.266074670399186
1996,4,4,4726351.939767,1996.75,0.447254521072148
1997,1,1,10765705.9962615,1997,0.498846580560967
1997,1,2,4435457.29504,1997,0.482630355578045
1997,1,3,9444715.78663,1997,0.26017872446111
1997,1,4,4407197.947703,1997,0.343460580706442
1997,2,1,7016825.95755144,1997.25,0.597488138481845
1997,2,2,3227958.07756,1997.25,0.523863501022988
1997,2,3,11511394.9801,1997.25,0.263354597388344
1997,2,4,4759818.429535,1997.25,0.35646353584213
1997,3,1,8503205.26358008,1997.5,0.519010557029263
1997,3,2,3141327.10653,1997.5,0.540138986913497
1997,3,3,13382225.01142,1997.5,0.256230741483023
1997,3,4,5089051.508668,1997.5,0.32087601341394
1997,4,1,14897234.4934218,1997.75,0.477129447021806
1997,4,2,3176601.22892,1997.75,0.529753156205444
1997,4,3,15143741.03242,1997.75,0.241508731008119
1997,4,4,5680628.5011,1997.75,0.37491935089649
1998,1,1,13107091.3669138,1998,0.507844363671899
1998,1,2,4051488.41576,1998,0.51042043910443
1998,1,3,17703059.0679,1998,0.235399011137879
1998,1,4,5561880.45753,1998,0.321237189965739
1998,2,1,7122151.03821646,1998.25,0.538220026711306
1998,2,2,2964459.80115,1998.25,0.556285822367036
1998,2,3,12979561.17647,1998.25,0.257631654890252
1998,2,4,4948696.263241,1998.25,0.312604831904643
1998,3,1,9095462.784346,1998.5,0.537104709770729
1998,3,2,3210897.34488,1998.5,0.569369069346446
1998,3,3,11174117.32452,1998.5,0.269510465467817
1998,3,4,4468356.9898,1998.5,0.290857311760267
1998,4,1,11886075.8762087,1998.75,0.43497012228695
1998,4,2,3329869.56736,1998.75,0.533553986607533
1998,4,3,8459021.80795,1998.75,0.265004542125826
1998,4,4,4240204.444135,1998.75,0.355153112698442
1999,1,1,8724995.462253,1999,0.495513158672171
1999,1,2,4066774.64832,1999,0.512818018912332
1999,1,3,7766651.99659,1999,0.242448806015988
1999,1,4,3946077.917709,1999,0.347013165230468
1999,2,1,8358872.7541821,1999.25,0.587997195015405
1999,2,2,3327136.97247,1999.25,0.561854540883524
1999,2,3,7569836.3675,1999.25,0.261880004186789
1999,2,4,3798159.4109631,1999.25,0.310647420869748
1999,3,1,8327353.64831834,1999.5,0.514383692475474
1999,3,2,4189540.49573,1999.5,0.502634286189408
1999,3,3,7613870.82651,1999.5,0.271600406287105
1999,3,4,4247362.56699,1999.5,0.311984706904548
1999,4,1,11458548.5722442,1999.75,0.443478708098436
1999,4,2,2794781.91068,1999.75,0.540818672459928
1999,4,3,7070738.91098,1999.75,0.27800554533559
1999,4,4,3370080.502635,1999.75,0.350292433704699
2000,1,1,8472051.9093336,2000,0.496736319128503
2000,1,2,3353391.08378,2000,0.532284680413872
2000,1,3,7084922.84658,2000,0.268825161153489
2000,1,4,4007353.551796,2000,0.335021103148679
2000,2,1,6926044.2287292,2000.25,0.611593189388292
2000,2,2,4083775.06548,2000.25,0.552552843419566
2000,2,3,8812032.2746,2000.25,0.251856973738612
2000,2,4,4998617.644985,2000.25,0.30399501247462
2000,3,1,8731333.0152657,2000.5,0.621204724095741
2000,3,2,3959450.60735,2000.5,0.538025995202159
2000,3,3,9530979.66508,2000.5,0.226332974927212
2000,3,4,6137923.86281,2000.5,0.306895925205449
2000,4,1,8683265.7392542,2000.75,0.476583901881096
2000,4,2,3737833.92909,2000.75,0.508658324472983
2000,4,3,7339378.42383,2000.75,0.251734590234935
2000,4,4,5464413.180119,2000.75,0.352439546408881
2001,1,1,7192690.1573845,2001,0.500748188214263
2001,1,2,2623674.66267,2001,0.51804111177873
2001,1,3,7592623.131,2001,0.247028988340049
2001,1,4,4132548.753401,2001,0.35927565799863
2001,2,1,6359873.8853417,2001.25,0.602524831901656
2001,2,2,2580026.40803,2001.25,0.545693570936241
2001,2,3,8206019.33806,2001.25,0.228153788966767
2001,2,4,4650283.311876,2001.25,0.30376754957631
2001,3,1,6482685.0791704,2001.5,0.603642272548119
2001,3,2,2740506.69313,2001.5,0.522368013392942
2001,3,3,8298152.47079,2001.5,0.239785271297789
2001,3,4,5326494.69708,2001.5,0.288416704126028
2001,4,1,9552560.7723721,2001.75,0.469461277704856
2001,4,2,2962651.40956,2001.75,0.548911160245922
2001,4,3,7495794.0587,2001.75,0.233884028391157
2001,4,4,3721218.483199,2001.75,0.311251529406368
2002,1,1,8532582.9124913,2002,0.49237017398478
2002,1,2,3224001.71268,2002,0.532681409333959
2002,1,3,8536067.3942,2002,0.222637202832699
2002,1,4,5020873.497934,2002,0.313905969441374
2002,2,1,6738788.5205688,2002.25,0.573141126180154
2002,2,2,2635745.95832,2002.25,0.534021107694414
2002,2,3,10303766.09248,2002.25,0.213778444628931
2002,2,4,4767923.077985,2002.25,0.270862684487294
2002,3,1,8513476.84702388,2002.5,0.531334968955615
2002,3,2,2762011.27013642,2002.5,0.608974185718079
2002,3,3,11062356.09684,2002.5,0.215081914505082
2002,3,4,4907134.71314,2002.5,0.328689773352464
2002,4,1,11469733.868942,2002.75,0.433822500839321
2002,4,2,2658341.66189,2002.75,0.537486698640887
2002,4,3,10938762.97186,2002.75,0.204778519511612
2002,4,4,3858404.927813,2002.75,0.412302838477643
2003,1,1,10207408.6026516,2003,0.454034235384387
2003,1,2,3209224.59695,2003,0.527323087218575
2003,1,3,9238622.77175,2003,0.217009450850147
2003,1,4,5325610.105436,2003,0.342004288587546
2003,2,1,7192057.2666876,2003.25,0.530243097507612
2003,2,2,2078073.16627,2003.25,0.540990646658879
2003,2,3,7534437.30906,2003.25,0.215290082182285
2003,2,4,5520441.311505,2003.25,0.349302588548136
2003,3,1,7068441.43743525,2003.5,0.567612496515102
2003,3,2,2144939.545215,2003.5,0.556128872886153
2003,3,3,7951960.43207,2003.5,0.21222910694928
2003,3,4,4902893.65492,2003.5,0.316178262399902
2003,4,1,8500670.044948,2003.75,0.479701289712135
2003,4,2,2190890.18673,2003.75,0.524164214002545
2003,4,3,8948254.8121,2003.75,0.221008496271257
2003,4,4,3869302.090611,2003.75,0.356962496945076
2004,1,1,6961039.4693647,2004,0.477859973810441
2004,1,2,2481635.98105,2004,0.527361553698414
2004,1,3,8749140.47756,2004,0.240567314884979
2004,1,4,3765440.979184,2004,0.33443370138614
2004,2,1,6792771.38781672,2004.25,0.647591779718609
2004,2,2,2280429.19595,2004.25,0.549148616723689
2004,2,3,10991442.0057819,2004.25,0.273250415304521
2004,2,4,4927522.38159616,2004.25,0.340278873647074
2004,3,1,9611781.34007124,2004.5,0.552140404047088
2004,3,2,2385401.84409,2004.5,0.569077210439676
2004,3,3,10979335.46303,2004.5,0.209744941746092
2004,3,4,4561091.79589,2004.5,0.281508486188725
2004,4,1,13072829.754156,2004.75,0.451261743326641
2004,4,2,2643973.64547,2004.75,0.529530304546994
2004,4,3,9759891.7471,2004.75,0.225245531569662
2004,4,4,3974104.662356,2004.75,0.363677817564698
2005,1,1,9334209.144698,2005,0.457401682220712
2005,1,2,2569924.68301,2005,0.525631788758806
2005,1,3,8188384.82512,2005,0.233275727572275
2005,1,4,2962329.798026,2005,0.338535144397913
2005,2,1,5239274.8587289,2005.25,0.574628330739071
2005,2,2,1832040.61423,2005.25,0.527990818374229
2005,2,3,7599494.89503,2005.25,0.268937168886192
2005,2,4,4490432.352123,2005.25,0.268079010374307
2005,3,1,8613986.3290191,2005.5,0.518154176570716
2005,3,2,2517128.510139,2005.5,0.53210995400631
2005,3,3,7173149.75583,2005.5,0.242660557253332
2005,3,4,3781477.480094,2005.5,0.283071419145693
2005,4,1,10807962.5775986,2005.75,0.450983756562723
2005,4,2,3171099.03175,2005.75,0.519173186703028
2005,4,3,8183538.23293,2005.75,0.251026303788688
2005,4,4,4697546.192855,2005.75,0.347351925396332
2006,1,1,9091885.2283092,2006,0.461962201187938
2006,1,2,2602991.20107,2006,0.524579001213108
2006,1,3,7369469.25627,2006,0.260599087449254
2006,1,4,3842341.459631,2006,0.37023811517445
2006,2,1,8673404.5306106,2006.25,0.609037307634568
2006,2,2,3053177.74718,2006.25,0.546261981541305
2006,2,3,7454237.51298,2006.25,0.250016419698812
2006,2,4,4437502.28611,2006.25,0.317320743415335
2006,3,1,8034366.8619748,2006.5,0.49942380501404
2006,3,2,3291292.17984,2006.5,0.525938556690774
2006,3,3,8732821.36623,2006.5,0.25128922443065
2006,3,4,3507855.426593,2006.5,0.325490985388113
2006,4,1,11261586.9488429,2006.75,0.479611269899365
2006,4,2,3013510.40080074,2006.75,0.583789336700939
2006,4,3,9952645.92014,2006.75,0.256926285751643
2006,4,4,3387664.465523,2006.75,0.360082712797565
2007,1,1,10028301.7329129,2007,0.471476170763197
2007,1,2,3011074.06595,2007,0.518862672074262
2007,1,3,8797225.06566,2007,0.243504488779606
2007,1,4,3207107.751364,2007,0.360164841761568
2007,2,1,5738511.48238322,2007.25,0.620331990988192
2007,2,2,2098449.073099,2007.25,0.553959653913864
2007,2,3,7567426.46168,2007.25,0.247598562224317
2007,2,4,3342031.664722,2007.25,0.290973464685646
2007,3,1,8325068.94525683,2007.5,0.558823532164412
2007,3,2,2475421.43403,2007.5,0.598321568493069
2007,3,3,7763296.64295,2007.5,0.265965020217298
2007,3,4,3764366.46075,2007.5,0.29600055569551
2007,4,1,10093467.0291789,2007.75,0.512976240420065
2007,4,2,2892374.93855,2007.75,0.570421249698821
2007,4,3,6922524.743622,2007.75,0.280000052441656
2007,4,4,4279170.845419,2007.75,0.355482806532825
2008,1,1,7744541.26746572,2008,0.438279423368925
2008,1,2,2913058.17356,2008,0.536316560428983
2008,1,3,6879432.97959,2008,0.25268442489711
2008,1,4,2797588.172846,2008,0.358198544210289
2008,2,1,5447006.4402392,2008.25,0.59096240220781
2008,2,2,2816322.11373,2008.25,0.54370733919126
2008,2,3,6989754.2473,2008.25,0.244857005518936
2008,2,4,4244615.458668,2008.25,0.282104262191958
2008,3,1,6146179.1319677,2008.5,0.572827297566844
2008,3,2,3828910.94463,2008.5,0.557375443966422
2008,3,3,7379684.52878,2008.5,0.247721634464082
2008,3,4,4585137.59396,2008.5,0.297730348107266
2008,4,1,9323851.927843,2008.75,0.435327213177511
2008,4,2,3029926.47352,2008.75,0.560170370463217
2008,4,3,9220162.74734,2008.75,0.248618717049359
2008,4,4,3485668.84008735,2008.75,0.413336462341866
2009,1,1,6828542.703408,2009,0.464164147690288
2009,1,2,3147665.37078,2009,0.511996036449687
2009,1,3,9127174.10893,2009,0.260587665511976
2009,1,4,2537080.650014,2009,0.363963422198572
2009,2,1,4656571.56604365,2009.25,0.669789111160696
2009,2,2,2704962.85184,2009.25,0.531046334467137
2009,2,3,7398346.02306,2009.25,0.243504881697009
2009,2,4,3260419.4780784,2009.25,0.287615138740082
2009,3,1,6605985.02099611,2009.5,0.568861034474166
2009,3,2,3171472.4512,2009.5,0.526382403575755
2009,3,3,8239347.58263,2009.5,0.248466060134073
2009,3,4,3835514.469527,2009.5,0.300050694336577
2009,4,1,9742837.9118825,2009.75,0.468212063410536
2009,4,2,4204678.41879,2009.75,0.533685409975517
2009,4,3,8432734.28118,2009.75,0.261944753251223
2009,4,4,3975418.863235,2009.75,0.38065427061146
2010,1,1,7817505.0784299,2010,0.499536873991568
2010,1,2,3109740.34595,2010,0.537228395901592
2010,1,3,7725369.11169,2010,0.257704810792544
2010,1,4,2601054.12795,2010,0.335093779489221
2010,2,1,5731440.1372551,2010.25,0.592834965366289
2010,2,2,2211006.63047,2010.25,0.541528407204902
2010,2,3,6090515.95466,2010.25,0.250596401276319
2010,2,4,3105312.353969,2010.25,0.298011399306171
2010,3,1,6210603.4915392,2010.5,0.565303865196796
2010,3,2,2847381.84313,2010.5,0.540528364825585
2010,3,3,6253990.31878,2010.5,0.262528675983122
2010,3,4,2822828.94963,2010.5,0.350224375509781
2010,4,1,9484256.88445845,2010.75,0.519991632285553
2010,4,2,2535729.75151,2010.75,0.557950620928496
2010,4,3,6226497.10139,2010.75,0.272265493448899
2010,4,4,2618095.842627,2010.75,0.411253293428142
2011,1,1,8658284.6922598,2011,0.492900898815405
2011,1,2,2509163.00741,2011,0.543422846792557
2011,1,3,6488149.40871,2011,0.263407169122161
2011,1,4,3097835.780565,2011,0.356666514149759
2011,2,1,5699469.0893882,2011.25,0.549944887719553
2011,2,2,2743770.24318,2011.25,0.542661314807974
2011,2,3,6642509.04761,2011.25,0.243260910754121
2011,2,4,3957920.992862,2011.25,0.31450494837459
2011,3,1,6567979.5918511,2011.5,0.565811884080432
2011,3,2,3142659.23118,2011.5,0.533410907645745
2011,3,3,7780827.52539,2011.5,0.236201221911008
2011,3,4,3842663.109233,2011.5,0.329840622794998
2011,4,1,8981952.513932,2011.75,0.555467353283317
2011,4,2,2777917.95587,2011.75,0.531599999164701
2011,4,3,7856569.91435,2011.75,0.263855210753811
2011,4,4,2711370.307365,2011.75,0.378187831752427
2012,1,1,8412465.02540041,2012,0.46522518088346
2012,1,2,2971852.1929,2012,0.507469396956296
2012,1,3,7054863.86641,2012,0.223379469551182
2012,1,4,3453884.05857,2012,0.321117506730697
2012,2,1,5007858.86294529,2012.25,0.641580578708711
2012,2,2,2299391.400012,2012.25,0.54011838707334
2012,2,3,8406779.30084,2012.25,0.246665400496353
2012,2,4,3614554.937705,2012.25,0.29253086357547
2012,3,1,6430080.43498737,2012.5,0.53947218319411
2012,3,2,2729820.801495,2012.5,0.570799950970549
2012,3,3,7442520.80537,2012.5,0.236789454869396
2012,3,4,3616204.350355,2012.5,0.323930547338504
2012,4,1,7311765.37913373,2012.75,0.492752255734413
2012,4,2,2704392.33238,2012.75,0.571777069597935
2012,4,3,6461483.28846,2012.75,0.241215877559479
2012,4,4,2467822.278818,2012.75,0.402540467623988
2013,1,1,7093155.58050985,2013,0.542632631809737
2013,1,2,2421712.61332,2013,0.551302273411012
2013,1,3,5557748.513262,2013,0.271516875296703
2013,1,4,4036808.466073,2013,0.357554292585658
2013,2,1,4452406.19924458,2013.25,0.560217958561226
2013,2,2,1831068.977324,2013.25,0.554813512872708
2013,2,3,5541172.472829,2013.25,0.26166679143465
2013,2,4,3058707.922987,2013.25,0.307647724010995
2013,3,1,5668845.84810316,2013.5,0.590413555444006
2013,3,2,2409753.028086,2013.5,0.574373018273015
2013,3,3,6286393.30618,2013.5,0.246918663934617
2013,3,4,2666423.8499,2013.5,0.322169190699737
2013,4,1,8819249.5228943,2013.75,0.486322148244782
2013,4,2,2639086.66945,2013.75,0.565595626928359
2013,4,3,8480656.981216,2013.75,0.25801744347759
2013,4,4,2562124.8776,2013.75,0.424308807704218
2014,1,1,9167976.4816112,2014,0.51381010543313
2014,1,2,2559784.65055,2014,0.563703068092453
2014,1,3,10449747.30268,2014,0.240363485322203
2014,1,4,3693592.724195,2014,0.369824046516997
2014,2,1,5254285.2375686,2014.25,0.61200352944369
2014,2,2,2491213.88001,2014.25,0.558469193364171
2014,2,3,9749884.53774,2014.25,0.283040535524659
2014,2,4,3683280.175945,2014.25,0.288308083027307
2014,3,1,7926504.8516014,2014.5,0.541910694648186
2014,3,2,3643272.42387,2014.5,0.543886482068101
2014,3,3,10476502.71958,2014.5,0.260180720619945
2014,3,4,3178594.093121,2014.5,0.32581557276411
2014,4,1,12937770.6122017,2014.75,0.531729376810115
2014,4,2,2582204.23701,2014.75,0.561909994169416
2014,4,3,11662718.805714,2014.75,0.262826057590607
2014,4,4,3604946.73591,2014.75,0.395799566527429
2015,1,1,12785967.2139986,2015,0.494708213538087
2015,1,2,2856903.89608,2015,0.535573805438626
2015,1,3,10912891.03236,2015,0.241514613365827
2015,1,4,3491320.872133,2015,0.376381311970746
2015,2,1,7119718.3295661,2015.25,0.600569290735546
2015,2,2,2483903.78664,2015.25,0.542380193662187
2015,2,3,9858803.59698,2015.25,0.236916025734754
2015,2,4,3699450.23722,2015.25,0.282387727004592
2015,3,1,7056319.63017672,2015.5,0.593850575935652
2015,3,2,3231236.74289,2015.5,0.524197351764017
2015,3,3,10202790.30819,2015.5,0.268731684851291
2015,3,4,3514530.059404,2015.5,0.331822471301659
2015,4,1,11465534.433349,2015.75,0.503716869417681
2015,4,2,2750037.48966,2015.75,0.544483337784861
2015,4,3,12458593.5175,2015.75,0.246792723995525
2015,4,4,3078007.925683,2015.75,0.404846048415579
2016,1,1,9318536.8115011,2016,0.474372786339895
2016,1,2,2745316.31111,2016,0.532105408508209
2016,1,3,8364665.20893,2016,0.247046734677997
2016,1,4,2994236.492991,2016,0.321778307372803
2016,2,1,5544004.07189537,2016.25,0.635822484883014
2016,2,2,2524556.598787,2016.25,0.55437710523333
2016,2,3,6317303.54019,2016.25,0.268833578553776
2016,2,4,3369402.253151,2016.25,0.265240030460679
2016,3,1,5598676.29434885,2016.5,0.611827480100653
2016,3,2,3167711.76738,2016.5,0.541809994974549
2016,3,3,6661628.85268,2016.5,0.234194686656099
2016,3,4,4389617.408609,2016.5,0.28977504538519
2016,4,1,10559006.8422598,2016.75,0.513399677798192
2016,4,2,3631285.00034,2016.75,0.518616253629993
2016,4,3,8218492.15831,2016.75,0.227333607377333
2016,4,4,3263839.261974,2016.75,0.350563276160475
2017,1,1,8939547.3600924,2017,0.44897724429877
2017,1,2,3074594.30619,2017,0.525658284459262
2017,1,3,6982870.10321,2017,0.224395305655488
2017,1,4,2760720.841169,2017,0.315493719541227
